#separator:tab
#html:true
#notetype:Basic
#deck:main
Projective module, exactness of Hom functor	TFAE: (1) projective; (2) Hom(P, - ) is exact.
Projective module, projective resolution	Projective resolution of length 0, -> P_1 -> P_0 -> M -> 0, all P_i are projective
Projective module, dual basis	for a projective module, a dual basis exists, linear forms in Hom(P, R) for coefficients x_i in projective module P, ring R.
Projective modules, flat	All projective modules are flat modules, flat modules preserve injectivity under tensor product
Projective modules, condition via localisation at each prime ideal to get a free R_p module	TFAE: (1) for each and every prime ideal p in ring R, localised P_p is a free R_p module; (2) P is projective.
Projective module, idempotent endomorphism	TFAE: (1) P is finitely generated projective module; (2) P is the image of idempotent endomorphism of a free module. Idempotent endomorphism is map p from F to F, such that p^2 = p.
Projective module, 0 Ext group	TFAE: (1) module projective; (2) Ext^1_R(P, M). Vanishing of first Ext group means it is acyclic in some sense
Projective module, locally free sheaf	TFAE (1) finitely generated projective module over commutative ring R; (2) locally free sheaf on affine scheme Spec(R)
Projective module, vector bundles	Projective modules are to free modules (take resolutions of free modules) as vector spaces are to trivial bundles (use many trivial bundles to get vector space, no need to consider global twisting)
Projective module, flat and finitely presented	For finitely generated modules, being projective is equivalent to being flat (tensor product is exact, resolution of free modules gives flat module) and finitely presented (generators and relations)
Projective module, over local ring and locally free	A projective module over a local ring is always free.
Projective module, unimodular row	fg projective module of rank 1 is a unimodular row that can be completed to an invertible matrix.
Projective module, monoid	isomorphism classes of finitely generated modules form a commutative monoid under direct sum, construction of K-group K_0(R)
Projective module, projective cover	projective cover is minimal surjection of projective module, TFAE: (1) projective module; (2) projective cover of every homomorphic module
Projective module, faithfully flat module can generate entire module category	TFAE: (1) finitely generated projective module generating entire module category; (2) faithfully flat module
Projective module, torsion free comparison in Dedekind domains	TFAE: (1) projective over Dedekind domain; (2) torsionfree over Dedekind domain. Show that a module is direct sum of finitely generated free module and fractional ideal, in a Dedekind domain, finitely generated module is isomorphic to direct sum of free module and an ideal.
